image_path,label,file_name,file_size_kb,is_valid,width,height,channels
data\raw\Hazardous\pesticides\59_92f2f7e8-b088-4d92-8367-bf806cf10b36_lg.jpg,hazardous,59_92f2f7e8-b088-4d92-8367-bf806cf10b36_lg.jpg,32.37,True,378,377,3
data\raw\Hazardous\pesticides\67f78e9db5cd4cdf3e4e8c84e7ef7e5fIMG_20200923_141824_Copy_.jpg,hazardous,67f78e9db5cd4cdf3e4e8c84e7ef7e5fIMG_20200923_141824_Copy_.jpg,100.63,True,800,600,3
data\raw\Hazardous\pesticides\81Fr9VLIgL._AC_UF10001000_QL80_.jpg,hazardous,81Fr9VLIgL._AC_UF10001000_QL80_.jpg,127.96,True,647,1000,3
data\raw\Hazardous\pesticides\81YuimeaSNL._AC_UF10001000_QL80_.jpg,hazardous,81YuimeaSNL._AC_UF10001000_QL80_.jpg,126.2,True,764,1000,3
data\raw\Hazardous\pesticides\9788193863909__jpg-550x550h.jpg,hazardous,9788193863909__jpg-550x550h.jpg,66.17,True,550,550,3
data\raw\Hazardous\pesticides\9c049d8218f7898c19adcee99354e73422-24-pesticides-lede.rsquare.w1200.jpg,hazardous,9c049d8218f7898c19adcee99354e73422-24-pesticides-lede.rsquare.w1200.jpg,172.62,True,1200,1200,3
data\raw\Hazardous\pesticides\A-landfill-for-disposal-of-pesticide-wastes-45_Q320.jpg,hazardous,A-landfill-for-disposal-of-pesticide-wastes-45_Q320.jpg,31.51,True,309,309,3
data\raw\Hazardous\pesticides\a-man-spraying-pesticides-into-a-field-of-crops-that-will-be-used-for-food.jpg,hazardous,a-man-spraying-pesticides-into-a-field-of-crops-that-will-be-used-for-food.jpg,106.27,True,1100,618,3
data\raw\Hazardous\pesticides\a-range-of-garden-pesticides-insecticides-found-within-a-household-GKNDHJ.jpg,hazardous,a-range-of-garden-pesticides-insecticides-found-within-a-household-GKNDHJ.jpg,140.12,True,1300,956,3
data\raw\Hazardous\pesticides\A-schematic-view-of-the-pesticide-cycle-in-an-ecosystem.png,hazardous,A-schematic-view-of-the-pesticide-cycle-in-an-ecosystem.png,187.17,True,850,592,3
data\raw\Hazardous\pesticides\act-concept-vector-illustration-stop-herbicide-use-reduce-harmful-2287834549.jpg,hazardous,act-concept-vector-illustration-stop-herbicide-use-reduce-harmful-2287834549.jpg,200.4,True,1500,1198,3
data\raw\Hazardous\pesticides\AgBusPesticideCollection.jpg,hazardous,AgBusPesticideCollection.jpg,106.72,True,335,254,3
data\raw\Hazardous\pesticides\agriculture-12-00600-g001.png,hazardous,agriculture-12-00600-g001.png,2159.12,True,2553,2216,3
data\raw\Hazardous\pesticides\agro2Binsecticide2B1.jpg,hazardous,agro2Binsecticide2B1.jpg,275.34,True,1600,1200,3
data\raw\Hazardous\pesticides\aimco-products.jpg,hazardous,aimco-products.jpg,217.09,True,1757,800,3
data\raw\Hazardous\pesticides\Are-They-Hazardous-WastesE280A6-Pesticides-and-Herbicides.jpg,hazardous,Are-They-Hazardous-WastesE280A6-Pesticides-and-Herbicides.jpg,55.24,True,500,334,3
data\raw\Hazardous\pesticides\b1594insectisidespesticides_1.jpg,hazardous,b1594insectisidespesticides_1.jpg,153.94,True,1920,1080,3
data\raw\Hazardous\pesticides\bioengineering-08-00092-g001.png,hazardous,bioengineering-08-00092-g001.png,785.1,True,3161,1741,3
data\raw\Hazardous\pesticides\bistar.jpg,hazardous,bistar.jpg,38.24,True,250,220,3
data\raw\Hazardous\pesticides\Books-on-Agrochemicals-Pesticides-Insecticides-1.jpg,hazardous,Books-on-Agrochemicals-Pesticides-Insecticides-1.jpg,80.28,True,800,350,3
data\raw\Hazardous\pesticides\Causes_and_effects_of_soil_pollution.jpg,hazardous,Causes_and_effects_of_soil_pollution.jpg,608.57,True,1280,780,3
data\raw\Hazardous\pesticides\Chemical-formulation.jpg,hazardous,Chemical-formulation.jpg,89.69,True,1228,1024,3
data\raw\Hazardous\pesticides\chlordiazinon1.jpg,hazardous,chlordiazinon1.jpg,39.1,True,368,270,3
data\raw\Hazardous\pesticides\consider-these-tips-on-how-to-safely-dispose-of-pesticides_1646_40117501_0_14045613_500.jpg,hazardous,consider-these-tips-on-how-to-safely-dispose-of-pesticides_1646_40117501_0_14045613_500.jpg,121.75,True,500,334,3
data\raw\Hazardous\pesticides\Cropduster_spraying_pesticides.jpg,hazardous,Cropduster_spraying_pesticides.jpg,321.11,True,433,640,3
data\raw\Hazardous\pesticides\Detected-pesticides-divided-into-three-groups-herbicides-insecticides-and-fungicides.png,hazardous,Detected-pesticides-divided-into-three-groups-herbicides-insecticides-and-fungicides.png,97.09,True,850,836,3
data\raw\Hazardous\pesticides\Diagram-showing-the-main-impacts-of-pesticides-on-soil-plant-and-arthropod-communities.png,hazardous,Diagram-showing-the-main-impacts-of-pesticides-on-soil-plant-and-arthropod-communities.png,99.95,True,591,385,3
data\raw\Hazardous\pesticides\discarded-pesticide-cartons-cans-beside-fence-of-orange-orchard-in-ABHE97.jpg,hazardous,discarded-pesticide-cartons-cans-beside-fence-of-orange-orchard-in-ABHE97.jpg,279.76,True,1300,948,3
data\raw\Hazardous\pesticides\discarded-pesticide-containers-include-cygon-267-and-dibtom-both-are-CP48BC.jpg,hazardous,discarded-pesticide-containers-include-cygon-267-and-dibtom-both-are-CP48BC.jpg,177.92,True,1300,954,3
data\raw\Hazardous\pesticides\disposalbnr.jpg,hazardous,disposalbnr.jpg,204.33,True,660,330,3
data\raw\Hazardous\pesticides\e-suit-mask-lemon-trees-man-spraying-toxic-pesticides-insecticides-184466768.jpg,hazardous,e-suit-mask-lemon-trees-man-spraying-toxic-pesticides-insecticides-184466768.jpg,51.12,True,800,511,3
data\raw\Hazardous\pesticides\ecticides-chemical-spray-to-get-rid-of-weeds-and-insects-or-plant-1944918877.jpg,hazardous,ecticides-chemical-spray-to-get-rid-of-weeds-and-insects-or-plant-1944918877.jpg,1600.35,True,1500,1101,3
data\raw\Hazardous\pesticides\ecticides-vegetable-garden-man-protective-workwear-gloves-spraying-123408462.jpg,hazardous,ecticides-vegetable-garden-man-protective-workwear-gloves-spraying-123408462.jpg,81.53,True,800,534,3
data\raw\Hazardous\pesticides\EFFECTS-OF-PESTICIDES-AND-INSECTICIDES-ON-ENVIRONMENT-AND-HUMAN-HEALTH-BleedGreen.png,hazardous,EFFECTS-OF-PESTICIDES-AND-INSECTICIDES-ON-ENVIRONMENT-AND-HUMAN-HEALTH-BleedGreen.png,1091.27,True,1200,628,3
data\raw\Hazardous\pesticides\eme-man-spraying-toxic-pesticides-or-insecticides-on-corn-growing-1715459710.jpg,hazardous,eme-man-spraying-toxic-pesticides-or-insecticides-on-corn-growing-1715459710.jpg,1618.67,True,1500,1101,3
data\raw\Hazardous\pesticides\es-toxins-insecticides-pesticides-biocides-with-hazard-warning-signs-caution.jpg,hazardous,es-toxins-insecticides-pesticides-biocides-with-hazard-warning-signs-caution.jpg,50.27,True,1300,1300,3
data\raw\Hazardous\pesticides\fa17b98d63c76d6ea77920e330f9d6cf.jpg,hazardous,fa17b98d63c76d6ea77920e330f9d6cf.jpg,104.48,True,1103,500,3
data\raw\Hazardous\pesticides\farmer-sprays-insectides-Japan-rice-paddy.jpg,hazardous,farmer-sprays-insectides-Japan-rice-paddy.jpg,228.46,True,1600,1061,3
data\raw\Hazardous\pesticides\fig13.png,hazardous,fig13.png,72.05,True,900,877,3
data\raw\Hazardous\pesticides\FLYING-INSECT-Pesticide-Insecticides.jpg,hazardous,FLYING-INSECT-Pesticide-Insecticides.jpg,58.32,True,453,500,3
data\raw\Hazardous\pesticides\fmicb-13-962619-g001.jpg,hazardous,fmicb-13-962619-g001.jpg,400.61,True,4543,2305,3
data\raw\Hazardous\pesticides\food-and-agriculture-organization-fao-locust-control-operation-preparation-F13K2X.jpg,hazardous,food-and-agriculture-organization-fao-locust-control-operation-preparation-F13K2X.jpg,209.95,True,1300,956,3
data\raw\Hazardous\pesticides\foods-09-01468-ag.png,hazardous,foods-09-01468-ag.png,374.29,True,1840,1019,3
data\raw\Hazardous\pesticides\garbage.jpg,hazardous,garbage.jpg,113.78,True,682,563,3
data\raw\Hazardous\pesticides\gardener-sprays-pesticides-or-insecticides-vector-36700021.jpg,hazardous,gardener-sprays-pesticides-or-insecticides-vector-36700021.jpg,100.39,True,1000,785,3
data\raw\Hazardous\pesticides\gardening-chemicalsinsecticidespesticides-items-from-a-garden-shed-M3TDW9.jpg,hazardous,gardening-chemicalsinsecticidespesticides-items-from-a-garden-shed-M3TDW9.jpg,184.19,True,1300,956,3
data\raw\Hazardous\pesticides\GEF_ChemicalsWaste_2023_04-1.jpg,hazardous,GEF_ChemicalsWaste_2023_04-1.jpg,114.36,True,618,800,3
data\raw\Hazardous\pesticides\Hazardous-pesticide.jpg,hazardous,Hazardous-pesticide.jpg,85.37,True,639,431,3
data\raw\Hazardous\pesticides\herbicide-587589_960_720.jpg,hazardous,herbicide-587589_960_720.jpg,151.87,True,960,635,3
data\raw\Hazardous\pesticides\HERBICIDES-2.jpg,hazardous,HERBICIDES-2.jpg,44.96,True,750,750,3
data\raw\Hazardous\pesticides\how-mali-is-eliminating-hazardous-pesticides-en-01-780.jpg,hazardous,how-mali-is-eliminating-hazardous-pesticides-en-01-780.jpg,89.3,True,780,551,3
data\raw\Hazardous\pesticides\How_to_Start_Manufacturing_Agrochemical_Products_in_India_corpseed.png,hazardous,How_to_Start_Manufacturing_Agrochemical_Products_in_India_corpseed.png,824.54,True,1200,630,3
data\raw\Hazardous\pesticides\hpm_0000_0001_0_img0148.jpg,hazardous,hpm_0000_0001_0_img0148.jpg,29.1,True,520,425,3
data\raw\Hazardous\pesticides\icide-spray-lettuce-iceberg-field-sunset-insecticides-agricultural-180035011.jpg,hazardous,icide-spray-lettuce-iceberg-field-sunset-insecticides-agricultural-180035011.jpg,206.9,True,1600,990,3
data\raw\Hazardous\pesticides\icide-sprayers-inappropriate-protection-rice-fields-use-pesticides-127994497.jpg,hazardous,icide-sprayers-inappropriate-protection-rice-fields-use-pesticides-127994497.jpg,60.67,True,800,534,3
data\raw\Hazardous\pesticides\Image-5-800x450.jpg,hazardous,Image-5-800x450.jpg,227.8,True,800,450,3
data\raw\Hazardous\pesticides\IMAGE_1651139094.webp,hazardous,IMAGE_1651139094.webp,110.58,True,1200,675,3
data\raw\Hazardous\pesticides\img-pesticides.jpg,hazardous,img-pesticides.jpg,75.55,True,800,500,3
data\raw\Hazardous\pesticides\insecticide-fertilizer-icon_202271-741.jpg,hazardous,insecticide-fertilizer-icon_202271-741.jpg,43.5,True,626,626,3
data\raw\Hazardous\pesticides\insecticide-hero.jpg,hazardous,insecticide-hero.jpg,875.6,True,3000,1170,3
data\raw\Hazardous\pesticides\insecticidebnr.jpg,hazardous,insecticidebnr.jpg,62.42,True,660,330,3
data\raw\Hazardous\pesticides\insecticides-and-pesticides.jpeg,hazardous,insecticides-and-pesticides.jpeg,59.01,True,1000,1000,3
data\raw\Hazardous\pesticides\iStockpesticidefield1146x452-824x325.png,hazardous,iStockpesticidefield1146x452-824x325.png,653.25,True,824,325,3
data\raw\Hazardous\pesticides\jefferson-city-pesticide-collection-2018.jpg,hazardous,jefferson-city-pesticide-collection-2018.jpg,86.79,True,840,600,3
data\raw\Hazardous\pesticides\latest-technical-book-on-insecticides-and-pesticides-hindi-original-imafvq28xeq9mwhd.jpeg,hazardous,latest-technical-book-on-insecticides-and-pesticides-hindi-original-imafvq28xeq9mwhd.jpeg,214.97,True,645,1000,3
data\raw\Hazardous\pesticides\mer-fumigate-in-protective-suit-and-mask-lemon-trees-man-spraying-1743156359.jpg,hazardous,mer-fumigate-in-protective-suit-and-mask-lemon-trees-man-spraying-1743156359.jpg,1412.67,True,1500,1101,3
data\raw\Hazardous\pesticides\miscellaneous-pesticides-stored-in-old-garden-shed-E672N1.jpg,hazardous,miscellaneous-pesticides-stored-in-old-garden-shed-E672N1.jpg,197.31,True,1300,953,3
data\raw\Hazardous\pesticides\miscellaneous-pesticides-stored-in-old-garden-shed-E672N3.jpg,hazardous,miscellaneous-pesticides-stored-in-old-garden-shed-E672N3.jpg,239.78,True,1300,953,3
data\raw\Hazardous\pesticides\miscellaneous-pesticides-stored-in-old-garden-shed-E672N4.jpg,hazardous,miscellaneous-pesticides-stored-in-old-garden-shed-E672N4.jpg,256.6,True,1300,953,3
data\raw\Hazardous\pesticides\n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-2324.jpg,hazardous,n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-2324.jpg,54.28,True,626,417,3
data\raw\Hazardous\pesticides\n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-3185.jpg,hazardous,n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-3185.jpg,87.19,True,626,417,3
data\raw\Hazardous\pesticides\n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-3189.jpg,hazardous,n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-3189.jpg,79.75,True,626,417,3
data\raw\Hazardous\pesticides\natural-insecticide.jpg,hazardous,natural-insecticide.jpg,40.47,True,700,467,3
data\raw\Hazardous\pesticides\nsecticides-fungicides-molluscicides-plant-protections-in-agriculture-vector.jpg,hazardous,nsecticides-fungicides-molluscicides-plant-protections-in-agriculture-vector.jpg,235.07,True,1920,1280,3
data\raw\Hazardous\pesticides\NThZgLN.jpg,hazardous,NThZgLN.jpg,39.68,True,505,300,3
data\raw\Hazardous\pesticides\obsoletes.jpg,hazardous,obsoletes.jpg,61.03,True,500,312,3
data\raw\Hazardous\pesticides\pest-control-tools-bottle-insecticide-disinfection-abstract-concept-graphic-design_133260-4276.jpg,hazardous,pest-control-tools-bottle-insecticide-disinfection-abstract-concept-graphic-design_133260-4276.jpg,37.43,True,626,444,3
data\raw\Hazardous\pesticides\pesticide-jugs-r.jpg,hazardous,pesticide-jugs-r.jpg,53.92,True,960,622,3
data\raw\Hazardous\pesticides\pesticide-l.jpg,hazardous,pesticide-l.jpg,73.24,True,759,422,3
data\raw\Hazardous\pesticides\pesticide-muddle-1_660_032813015033.jpg,hazardous,pesticide-muddle-1_660_032813015033.jpg,93.03,True,660,389,3
data\raw\Hazardous\pesticides\Pesticide-use-herbicides-insecticides-fungicides-and-others-ie-sulfur-and-oils.png,hazardous,Pesticide-use-herbicides-insecticides-fungicides-and-others-ie-sulfur-and-oils.png,146.77,True,850,601,3
data\raw\Hazardous\pesticides\pesticide.jpg,hazardous,pesticide.jpg,198.67,True,665,421,3
data\raw\Hazardous\pesticides\pesticide2.jpg,hazardous,pesticide2.jpg,45.15,True,320,217,3
data\raw\Hazardous\pesticides\pesticideanalysis-180725161324-thumbnail.jpg,hazardous,pesticideanalysis-180725161324-thumbnail.jpg,47.72,True,640,360,3
data\raw\Hazardous\pesticides\Pesticides-01.png,hazardous,Pesticides-01.png,100.41,True,750,384,3
data\raw\Hazardous\pesticides\Pesticides-02.png,hazardous,Pesticides-02.png,54.52,True,750,324,3
data\raw\Hazardous\pesticides\Pesticides-1.jpg,hazardous,Pesticides-1.jpg,134.74,True,700,350,3
data\raw\Hazardous\pesticides\pesticides-148331_640.png,hazardous,pesticides-148331_640.png,74.69,True,363,640,3
data\raw\Hazardous\pesticides\pesticides-bottles-illustrations-set_82574-2033.jpg,hazardous,pesticides-bottles-illustrations-set_82574-2033.jpg,67.92,True,626,626,3
data\raw\Hazardous\pesticides\pesticides-drawing_csp28269690.jpg,hazardous,pesticides-drawing_csp28269690.jpg,52.16,True,600,476,3
data\raw\Hazardous\pesticides\Pesticides-Food_1.jpg,hazardous,Pesticides-Food_1.jpg,91.41,True,1024,570,3
data\raw\Hazardous\pesticides\pesticides-insecticides-using-spraying-hose-nozzle-farmer-spraying-123409059.jpg,hazardous,pesticides-insecticides-using-spraying-hose-nozzle-farmer-spraying-123409059.jpg,102.79,True,800,534,3
data\raw\Hazardous\pesticides\Pesticides-Pros-Cons-2.jpg,hazardous,Pesticides-Pros-Cons-2.jpg,134.54,True,829,565,3
data\raw\Hazardous\pesticides\pesticides.jpg,hazardous,pesticides.jpg,80.7,True,1020,608,3
data\raw\Hazardous\pesticides\Pesticides.png,hazardous,Pesticides.png,97.61,True,600,400,3
data\raw\Hazardous\pesticides\Pesticides2.jpg,hazardous,Pesticides2.jpg,384.27,True,770,440,3
data\raw\Hazardous\pesticides\pesticides2.png,hazardous,pesticides2.png,2098.28,True,1600,900,3
data\raw\Hazardous\pesticides\pesticides3.jpg,hazardous,pesticides3.jpg,396.48,True,1600,1067,3
data\raw\Hazardous\pesticides\pesticides4.jpg,hazardous,pesticides4.jpg,113.86,True,259,275,3
data\raw\Hazardous\pesticides\pesticides_og.jpg,hazardous,pesticides_og.jpg,111.88,True,1024,512,3
data\raw\Hazardous\pesticides\phenyl-and-any-keetnashaak-pesticides-insecticides-original-imafjzmxq6gs5bgr.jpeg,hazardous,phenyl-and-any-keetnashaak-pesticides-insecticides-original-imafjzmxq6gs5bgr.jpeg,133.51,True,850,850,3
data\raw\Hazardous\pesticides\pic2.jpg,hazardous,pic2.jpg,445.05,True,1024,683,3
data\raw\Hazardous\pesticides\PR-Draft1-1024x555.jpg,hazardous,PR-Draft1-1024x555.jpg,118.68,True,1024,555,3
data\raw\Hazardous\pesticides\reduce-the-need-for-pesticides-and-herbicides-us-environmental-.jpg,hazardous,reduce-the-need-for-pesticides-and-herbicides-us-environmental-.jpg,89.99,True,495,640,3
data\raw\Hazardous\pesticides\rganic-ecological-agriculture-spray-pesticides-pesticide-on-fruit-1512406559.jpg,hazardous,rganic-ecological-agriculture-spray-pesticides-pesticide-on-fruit-1512406559.jpg,2112.52,True,1500,1101,3
data\raw\Hazardous\pesticides\RS3523_UPL-Phoskill-Monocrotophos-02.jpg,hazardous,RS3523_UPL-Phoskill-Monocrotophos-02.jpg,961.31,True,3872,2592,3
data\raw\Hazardous\pesticides\Screen-Shot-2018-05-16-at-7.33.54-PM.png,hazardous,Screen-Shot-2018-05-16-at-7.33.54-PM.png,537.01,True,701,283,3
data\raw\Hazardous\pesticides\son-sprays-toxic-pesticides-insecticides-plantation-weed-control_544249-1800.jpg,hazardous,son-sprays-toxic-pesticides-insecticides-plantation-weed-control_544249-1800.jpg,104.73,True,626,417,3
data\raw\Hazardous\pesticides\spray-pesticides-farm-worker-spray-pesticide-insecticide-on-fruit-1812642349.jpg,hazardous,spray-pesticides-farm-worker-spray-pesticide-insecticide-on-fruit-1812642349.jpg,2339.02,True,1500,1101,3
data\raw\Hazardous\pesticides\spraying-pesticides-28301470.jpg,hazardous,spraying-pesticides-28301470.jpg,59.93,True,800,532,3
data\raw\Hazardous\pesticides\spraying-pesticides.jpg,hazardous,spraying-pesticides.jpg,45.1,True,600,600,3
data\raw\Hazardous\pesticides\suelo_746x419.jpg,hazardous,suelo_746x419.jpg,103.42,True,746,419,3
data\raw\Hazardous\pesticides\the-complete-technology-book-on-pesticides-insecticides-fungicides-and-herbicides-500x500.jpg,hazardous,the-complete-technology-book-on-pesticides-insecticides-fungicides-and-herbicides-500x500.jpg,65.31,True,500,489,3
data\raw\Hazardous\pesticides\tiny-people-spraying-pesticides-insecticides-vegetables_778687-830.jpg,hazardous,tiny-people-spraying-pesticides-insecticides-vegetables_778687-830.jpg,36.25,True,626,417,3
data\raw\Hazardous\pesticides\toxics-09-00042-ag.png,hazardous,toxics-09-00042-ag.png,395.72,True,1248,576,3
data\raw\Hazardous\pesticides\toxics-09-00042-g001.png,hazardous,toxics-09-00042-g001.png,1815.3,True,2382,2510,3
data\raw\Hazardous\pesticides\tractor-spraying-pesticides-soy-bean-field-fields-136713412.jpg,hazardous,tractor-spraying-pesticides-soy-bean-field-fields-136713412.jpg,66.38,True,800,466,3
data\raw\Hazardous\pesticides\Types-of-Presticides-1.png,hazardous,Types-of-Presticides-1.png,533.97,True,800,2000,3
data\raw\Hazardous\pesticides\United-Chemicals-2.jpg,hazardous,United-Chemicals-2.jpg,101.11,True,1469,734,3
data\raw\Hazardous\pesticides\using-pesticides-and-insecticides-protected-with-mask-and-special-1424346491.jpg,hazardous,using-pesticides-and-insecticides-protected-with-mask-and-special-1424346491.jpg,2195.77,True,1125,1600,3
data\raw\Hazardous\pesticides\What-Are-Pesticides-8-Types-of-Pesticides-Used-in-Agriculture.jpg,hazardous,What-Are-Pesticides-8-Types-of-Pesticides-Used-in-Agriculture.jpg,81.92,True,740,414,3
data\raw\Hazardous\pesticides\y-herbicides-farmers-spray-insecticides-in-rice-fields-in-vietnam-1827065294.jpg,hazardous,y-herbicides-farmers-spray-insecticides-in-rice-fields-in-vietnam-1827065294.jpg,1901.49,True,1500,1102,3
data\raw\Hazardous\pesticides\ycling-facilities-farmers-are-resorting-to-burning-the-plastic-waste-2BR5N84.jpg,hazardous,ycling-facilities-farmers-are-resorting-to-burning-the-plastic-waste-2BR5N84.jpg,194.38,True,1300,956,3
data\raw\Non-Recyclable\ceramic_product\-bowl-shape-star-bott-bottom-melted-broken-glass-bubbles-air-vessel-85817559.jpg,non-recyclable,-bowl-shape-star-bott-bottom-melted-broken-glass-bubbles-air-vessel-85817559.jpg,151.31,True,1600,1263,3
data\raw\Non-Recyclable\ceramic_product\-broken-porcelain-vases-within-other-glass-ones-by-bouke-de-vries-sharecover.jpg,non-recyclable,-broken-porcelain-vases-within-other-glass-ones-by-bouke-de-vries-sharecover.jpg,113.37,True,1200,630,3
data\raw\Non-Recyclable\ceramic_product\09928-cover-opener.jpg,non-recyclable,09928-cover-opener.jpg,799.91,True,2400,1602,3
data\raw\Non-Recyclable\ceramic_product\1-s2.0-S0959652618312502-egi10VHWB78ZW0.jpg,non-recyclable,1-s2.0-S0959652618312502-egi10VHWB78ZW0.jpg,29.43,True,500,200,3
data\raw\Non-Recyclable\ceramic_product\1000_F_172501432_IhEVRC2DHxNv7FchR8D5RbTA7f2gWbee.jpg,non-recyclable,1000_F_172501432_IhEVRC2DHxNv7FchR8D5RbTA7f2gWbee.jpg,255.49,True,1000,1000,3
data\raw\Non-Recyclable\ceramic_product\1000_F_180506836_FCGcDt6J9w5QbR2FrUHHhvjxbdICxNT2.jpg,non-recyclable,1000_F_180506836_FCGcDt6J9w5QbR2FrUHHhvjxbdICxNT2.jpg,566.71,True,1000,667,3
data\raw\Non-Recyclable\ceramic_product\1000_F_220512221_OCfWwiGHcPm7X37OJvsjbF5poVjBLNgZ.jpg,non-recyclable,1000_F_220512221_OCfWwiGHcPm7X37OJvsjbF5poVjBLNgZ.jpg,344.23,True,1000,667,3
data\raw\Non-Recyclable\ceramic_product\1200x628-5-1024x536.jpg,non-recyclable,1200x628-5-1024x536.jpg,93.06,True,1024,536,3
data\raw\Non-Recyclable\ceramic_product\1f962803384fdb322c4df8ad882b6176.jpg,non-recyclable,1f962803384fdb322c4df8ad882b6176.jpg,684.12,True,3000,2250,3
data\raw\Non-Recyclable\ceramic_product\22222222.jpg,non-recyclable,22222222.jpg,52.37,True,675,450,3
data\raw\Non-Recyclable\ceramic_product\30322484-clay-pottery-ceramics-in-background-broken-glass-debris-design-wall.jpg,non-recyclable,30322484-clay-pottery-ceramics-in-background-broken-glass-debris-design-wall.jpg,231.24,True,1093,1300,3
data\raw\Non-Recyclable\ceramic_product\31s3amSRHL._AC_UF8941000_QL80_.jpg,non-recyclable,31s3amSRHL._AC_UF8941000_QL80_.jpg,32.94,True,747,1000,3
data\raw\Non-Recyclable\ceramic_product\339751732.jpg,non-recyclable,339751732.jpg,61.63,True,450,470,3
data\raw\Non-Recyclable\ceramic_product\370177714.jpg,non-recyclable,370177714.jpg,124.39,True,1500,1130,3
data\raw\Non-Recyclable\ceramic_product\3D5RzKh5xf0shYAlvPrUAnD5Sw3lHKXdYM0BF953.jpeg,non-recyclable,3D5RzKh5xf0shYAlvPrUAnD5Sw3lHKXdYM0BF953.jpeg,77.46,True,1280,720,3
data\raw\Non-Recyclable\ceramic_product\3de69e4f-ae11-4b1c-9b81-e2cac38564cf.jpg,non-recyclable,3de69e4f-ae11-4b1c-9b81-e2cac38564cf.jpg,799.43,True,2400,1350,3
data\raw\Non-Recyclable\ceramic_product\58314b65035fe8c7.jpeg,non-recyclable,58314b65035fe8c7.jpeg,822.8,True,1200,806,3
data\raw\Non-Recyclable\ceramic_product\5d6244dbed155216ff0b25ec8a3405f3.jpg,non-recyclable,5d6244dbed155216ff0b25ec8a3405f3.jpg,79.87,True,600,819,3
data\raw\Non-Recyclable\ceramic_product\5j45j45j-min.jpg,non-recyclable,5j45j45j-min.jpg,115.72,True,800,421,3
data\raw\Non-Recyclable\ceramic_product\640-close-up-of-ceramics_600x600_crop_center.jpg,non-recyclable,640-close-up-of-ceramics_600x600_crop_center.jpg,45.84,True,600,400,3
data\raw\Non-Recyclable\ceramic_product\71OXpnqqnYL._AC_UF10001000_QL80_.jpg,non-recyclable,71OXpnqqnYL._AC_UF10001000_QL80_.jpg,159.59,True,1000,923,3
data\raw\Non-Recyclable\ceramic_product\800px_COLOURBOX5957211.jpg,non-recyclable,800px_COLOURBOX5957211.jpg,106.7,True,800,533,3
data\raw\Non-Recyclable\ceramic_product\81xHJfbgGS.jpg,non-recyclable,81xHJfbgGS.jpg,257.85,True,1602,1602,3
data\raw\Non-Recyclable\ceramic_product\9.jpg,non-recyclable,9.jpg,126.2,True,575,800,3
data\raw\Non-Recyclable\ceramic_product\amic-tiles-floor-family-quarrel-irritation-broken-dishes-for-happiness-photo.jpg,non-recyclable,amic-tiles-floor-family-quarrel-irritation-broken-dishes-for-happiness-photo.jpg,445.78,True,2940,1960,3
data\raw\Non-Recyclable\ceramic_product\arts-crockery-halves-broken-white-cup-disintegration-accident-cut_695181-454.jpg,non-recyclable,arts-crockery-halves-broken-white-cup-disintegration-accident-cut_695181-454.jpg,39.41,True,626,415,3
data\raw\Non-Recyclable\ceramic_product\bdv-db-05.jpg,non-recyclable,bdv-db-05.jpg,164.61,True,818,600,3
data\raw\Non-Recyclable\ceramic_product\Beauty-in-Broken-Things-Hero.jpg,non-recyclable,Beauty-in-Broken-Things-Hero.jpg,154.08,True,1200,800,3
data\raw\Non-Recyclable\ceramic_product\Beer_bottles_2018_G1.jpg,non-recyclable,Beer_bottles_2018_G1.jpg,3440.98,True,4800,3600,3
data\raw\Non-Recyclable\ceramic_product\Best-Glue-for-Ceramics_Hero_NEW.jpg,non-recyclable,Best-Glue-for-Ceramics_Hero_NEW.jpg,179.36,True,1640,1095,3
data\raw\Non-Recyclable\ceramic_product\better-kintsugi-kumai.jpg,non-recyclable,better-kintsugi-kumai.jpg,82.31,True,1200,630,3
data\raw\Non-Recyclable\ceramic_product\Blog-Images-15.jpg,non-recyclable,Blog-Images-15.jpg,290.21,True,1920,1080,3
data\raw\Non-Recyclable\ceramic_product\blue-crystalline-kintsugi-vase-2a.jpg,non-recyclable,blue-crystalline-kintsugi-vase-2a.jpg,30.67,True,525,688,3
data\raw\Non-Recyclable\ceramic_product\blue-vase-badly-broken.jpg,non-recyclable,blue-vase-badly-broken.jpg,109.15,True,1100,1100,3
data\raw\Non-Recyclable\ceramic_product\bouke-de-vries-broken-ceramics-sculptures-kintsugi-designboom-8.jpg,non-recyclable,bouke-de-vries-broken-ceramics-sculptures-kintsugi-designboom-8.jpg,165.03,True,818,1211,3
data\raw\Non-Recyclable\ceramic_product\bowl-bottom-broken-glass-w-melted-bubbles-air-vessel-was-lying-flat-85817560.jpg,non-recyclable,bowl-bottom-broken-glass-w-melted-bubbles-air-vessel-was-lying-flat-85817560.jpg,198.01,True,1600,1240,3
data\raw\Non-Recyclable\ceramic_product\breaking_glass_blog_banner.jpg,non-recyclable,breaking_glass_blog_banner.jpg,268.89,True,750,250,3
